kd_obat,product_type,revenue,total_qty,avg_margin_pct,transaction_count
R-1430,Branded,924033.25,1606.0,32.91774840689166,114
AI-0392,Generic,43701057.8,7310.0,36.24254203582242,260
R-0239,Branded,5391024.0,1230.0,39.670953857437894,64
AI-1210,Generic,2788015.73,199.0,34.174177535088404,180
R-5130,Branded,10967440.0,16.0,21.0,3
AI-0688,Generic,22792753.45,5206.0,35.55821108674347,298
R-2053,Branded,397821.77067,2436.25,34.1526952653331,379
R-0388,Branded,3167543.25,108.0,34.49984996153916,108
R-1400,Branded,308275.0,2.5,30.166666666666668,3
R-2797,Branded,30000.3,1.0,9.999999999999998,1
AI-0094,Generic,1181953.575,3602.0,32.79326145552562,371
AI-0676,Generic,1470548.5,110.0,36.84133485527518,25
R-0433,Branded,20570.0,8.0,28.5625,8
R-3586,Branded,309375.0,1.0,37.5,1
R-2557,Branded,33000.0,2.0,37.5,1
AI-0545,Generic,19476186.75,38.0,37.4999944109099,12
R-0096,Branded,744640.3999999999,21.0,32.78560015977631,21
AI-0914,Generic,7394980.815,48.0,30.732001857793176,48
R-1947,Branded,11070.75,549.0,33.73456790123456,54
R-1512,Branded,39789017.0,12812.0,36.15255107705973,632
R-0608,Branded,950370.39,28.0,33.375504358994576,28
AI-1107,Generic,2029213.605,340.0,35.187494616562034,276
R-2245,Branded,1318568.0,36.0,33.37503079234872,36
AI-0085,Generic,152014.25,779.0,30.79166666666666,136
AI-0155,Generic,427981.35,18.0,33.47222222222222,18
R-2585,Branded,42240.0,1.0,32.0,1
AI-0958,Generic,384275316.6500002,138159.0,35.0622072734399,3935
R-1573,Branded,6719619.539999999,204.0,33.67897628854645,203
R-1107,Branded,51562.5,5.0,37.5,1
R-1871,Branded,6856277.25,10.0,37.49997934085767,7
AI-0344,Generic,12142595.37,164.0,35.27365342705269,84
R-1752,Branded,2061451.0,62.0,29.18196568255312,61
R-4496,Branded,270544.0,497.0,36.45114006514658,307
R-3727,Branded,27001.0,1.0,32.001955512099734,1
AI-0578,Generic,17946820.265,48996.0,35.88946730988916,1880
R-5075,Branded,89371.0,27.0,25.570449052998363,27
R-1230,Branded,2068073.0,570.0,29.423664122137403,131
R-5177,Branded,532400.0,4.0,21.0,1
AI-0611,Generic,41761104.75,242.0,34.81708169521948,123
R-2340,Branded,173295559.57999998,732.0,35.50297619047619,336
R-1374,Branded,31849.75,2.0,34.75101540023692,2
R-2603,Branded,3192081.0,201.0,37.497835497835496,11
R-0899,Branded,2889500.3850000002,462.0,33.993655519308035,71
R-0265,Branded,2966794.245,1136.0,32.910302720580034,234
AI-0760,Generic,164030.79,922.0,22.63053273587255,103
R-1493,Branded,4822579.625,501.0,33.5143621412077,69
R-3247,Branded,415438.625,32.0,28.984894090932514,31
AI-0608,Generic,87487048.565,9121.0,33.41829264107896,494
AI-0634,Generic,224012307.75,214.0,30.758830963426313,173
R-1784,Branded,9384.0,1.0,37.49450549450549,1
R-1375,Branded,495354.775,38.0,32.6341129966431,38
R-4027,Branded,4138023.68,1482.0,35.30234848484849,200
R-0528,Branded,116770.66,462.0,31.416017797552843,62
R-2386,Branded,667500.000225,180.0,36.63311331133114,25
R-5140,Branded,289980.0,15.0,9.997155049786628,2
AI-0991,Generic,140625.0,1.0,37.49963333431111,1
R-1584,Branded,1385210.16,6068.5,37.4823903923828,642
AI-1263,Generic,9026206.725,717.0,33.03000631287692,195
R-2151,Branded,304185.0,174.0,32.00601051840722,12
R-1028,Branded,95064.375,60.0,31.102469093371315,6
AI-1345,Generic,10793412.33,13377.0,34.24487756526496,333
AI-0739,Generic,1773586.58,4916.0,32.767010971055086,504
R-4383,Branded,250000.0,1.0,37.5001375001375,1
R-0002,Branded,1618453.74,32.0,28.3998859571821,5
R-4797,Branded,462825.0,6.0,37.5,6
AI-1603,Generic,9332362.0,8914.0,37.40719547762697,146
R-4729,Branded,357021.18,28.0,33.57172039148783,28
R-1628,Branded,1699369.165,314.0,33.24548873180803,141
R-2463,Branded,43882.05,103.0,34.64307395374014,16
R-2856,Branded,130680.0,1.0,21.0,1
R-2412,Branded,601968.03,1378.75,36.53987524487063,122
R-1188,Branded,377351.0,34.0,36.89368998628258,9
R-0851,Branded,5871708.125,213.0,35.75746402834581,82
R-1469,Branded,2085600.0,240.0,37.5,2
R-2329,Branded,2274474.1250000005,2001.5,30.446256377978028,340
R-3101,Branded,2462297.0,55.0,36.63093611892326,19
R-0732,Branded,660000.0,6.0,37.5,6
R-4093,Branded,8937.5,1.0,37.5,1
AI-0257,Generic,22485666.825,130.0,36.77279293209055,100
AI-0135,Generic,25583439.175,2964.0,35.00354413309678,980
R-0760,Branded,29546.0,16.0,28.36583101207056,3
R-2526,Branded,47070.0,15.0,32.015145140933946,1
AI-0388,Generic,2613582.4350000005,256.0,32.049354144641406,248
R-1894,Branded,1750170.0,465.0,30.900438596491234,20
R-1068,Branded,11369938.22,64.0,34.372822573616276,16
R-0679,Branded,608043.0,358.0,39.94737175116538,25
R-5320,Branded,1271105.0,1.0,21.0,1
AI-0623,Generic,318482.25,3344.0,32.14880472737038,51
R-2395,Branded,327810.55,1641.25,36.81946224165219,207
AI-0114,Generic,12218062.190000001,49257.0,33.52157203832082,3085
R-0398,Branded,182920.8,6.0,29.499273018055334,6
R-2480,Branded,4209564.725000001,75.0,33.58231608583587,73
R-3115,Branded,3284899.55,665.0,31.40761860696648,28
R-4492,Branded,18588954.025,3375.0,34.71961641717218,562
R-1763,Branded,65428.44,1.0,32.00000000000001,1
R-4518,Branded,275631.6,422.0,28.25780602376347,56
R-4626,Branded,693366.135,72.0,36.40423661071143,45
AI-0765,Generic,12374.25,44.0,31.666666666666668,3
R-0557,Branded,12492282.75,465.0,33.59676130130467,93
R-3953,Branded,165000.0,50.0,32.0,1
AI-1141,Generic,4323766.350000001,16577.0,35.93256558431666,379
R-5139,Branded,62600.0,100.0,37.582417582417584,2
AI-1131,Generic,6695216.285,12688.0,34.354439952794905,249
R-2542,Branded,5301360.24,2.0,32.0,2
AI-1100,Generic,3480796.375,18.0,37.49996405231108,10
R-0030,Branded,245460.0,30.0,15.385700183330982,2
R-4913,Branded,5615327.415000001,455.0,30.056845544653033,451
R-4382,Branded,250000.0,1.0,37.5001375001375,1
R-4681,Branded,844425.0,51.0,34.908766733288275,51
R-0555,Branded,1726541.08,13.0,32.916805393985584,12
AI-0238,Generic,267565.08999999997,16.0,36.58299330830749,6
R-0052,Branded,21861.75,21.0,37.49451033973155,3
R-2178,Branded,257717.0,10.0,35.001047668936614,10
AI-0192,Generic,404230.35,3983.0,32.84736842105264,90
R-2005,Branded,58536.0,54.0,37.56345177664975,4
R-1700,Branded,5575285.015000001,1218.0,37.11784169893635,833
R-2396,Branded,723942.0,2356.5,34.85274915925822,506
AI-0050,Generic,6313102.05,41643.35,45.36454606817414,5926
R-0289,Branded,798380.0,764.0,37.5,31
R-2263,Branded,5065500.0,24.0,36.583511292305694,24
R-2192,Branded,9457250.0,2.0,37.5,2
R-5211,Branded,975474.0,192.0,36.495255997135715,72
R-5057,Branded,4265250.0,2.0,29.25,2
R-1861,Branded,299569.65,46.0,37.12056689905828,46
R-0486,Branded,101346.0,399.0,37.2972972972973,8
R-0267,Branded,940318.9,245.0,33.57657413971073,45
AI-0266,Generic,1444136.0,6.0,21.00009445100354,5
AI-0703,Generic,1667016.4049999998,17778.0,34.327873746643334,1194
R-1722,Branded,2926272.0,2485.0,37.04331521539197,328
R-1254,Branded,173338.5,8.0,27.874342105263157,8
AI-1243,Generic,8877098.55,11041.0,33.83503103169974,531
R-0535,Branded,65312.5,4.0,37.5,1
AI-1401,Generic,1720538.5300000003,5547.75,33.52104162415829,1352
R-2497,Branded,1167891.4,178.0,34.74704152011518,12
AI-0859,Generic,765337.125,850.0,42.16087325093405,95
AI-1235,Generic,17201555.15,133.0,32.761171999869525,132
R-1220,Branded,1225270.2196,7478.0,35.8158831286673,813
R-3292,Branded,359420.39999999997,53.0,29.598147433423385,5
R-0640,Branded,129747.28,105.0,35.36139516886849,79
R-5105,Branded,4026000.0,120.0,10.0,58
R-4328,Branded,341517.9,18.0,36.89189514189514,18
R-3767,Branded,154000.0,14.0,37.5,13
AI-0253,Generic,6323374.425,1682.0,29.756551724137932,58
R-3159,Branded,1050789.165,128.0,35.36543395558701,89
AI-0782,Generic,11070227.125,4293.0,36.17964087357427,95
R-5052,Branded,379844.0,1.0,37.50009049773756,1
AI-0615,Generic,4361948.8,25.0,32.4546921669421,11
R-0361,Branded,543751.6,35.0,35.29858465382789,5
AI-0405,Generic,25938881.08,14337.0,34.351441520356516,385
AI-0947,Generic,3612311.3200000003,8445.0,31.746430191609075,1249
R-3719,Branded,10518.75,1.0,37.5,1
R-1462,Branded,98971.95000000001,25.0,34.75,2
R-1237,Branded,97885.0,3.0,32.00065670661632,2
R-0230,Branded,301981.8,10.0,32.31649550706034,10
R-0464,Branded,45471228.75,3393.0,36.589409537458295,187
AI-1291,Generic,4740946.775,185.0,26.03262435008952,74
R-2608,Branded,4491991.125,116.0,34.833652312599675,33
AI-1521,Generic,205480.09999999998,17.0,32.97100886559244,17
AI-0132,Generic,12195824.98,1179.0,34.069374187631176,46
AI-1400,Generic,252940.0,47.0,34.96,25
AI-0851,Generic,25329475.375,3105.0,25.128519080111193,30
AI-1604,Generic,3927584.0,2048.0,37.535741942374955,57
AI-0261,Generic,6234902.100000001,890.0,33.51545636175344,107
R-4351,Branded,102655.0,1.0,37.500334860296284,1
R-1782,Branded,1739447.54,458.0,34.80224546669767,452
R-4788,Branded,618750.0,5.0,37.5,2
R-3691,Branded,56375.0,1.0,37.5,1
R-3053,Branded,79050.0,1.0,32.0008015228935,1
R-2033,Branded,58960000.0,109.0,35.544444444444444,45
R-0678,Branded,133859.975,457.0,34.50694444444444,72
R-0231,Branded,18003342.055,371.0,35.690096014831894,79
R-1309,Branded,89518.0,53.0,36.11336032388664,12
AI-0065,Generic,371996.0,6.0,37.49908332569438,5
R-0911,Branded,150579.0,3.0,32.0,2
AI-0726,Generic,1463901.0,1641.0,35.048682703321894,97
R-3762,Branded,1478128.75,188.0,33.122296904115274,187
R-5276,Branded,1128373.0,109.0,36.125,36
R-3283,Branded,975673.75,32.0,37.07684521955777,26
R-2382,Branded,355118.4,30.0,30.69758198078834,5
R-4857,Branded,14999.6,2.0,10.000000000000004,2
R-3394,Branded,81828.0,30.0,0.022002200220018666,1
R-1324,Branded,2845565.5549999997,229.61299999999991,36.13384144059066,514
R-2710,Branded,147339.98,10.0,30.34975551008347,10
R-1982,Branded,1644290.55,6746.5,51.343876262626466,672
R-2493,Branded,12101456.805,240.0,35.822192222222256,240
R-3942,Branded,17814417.599999998,558.0,36.956687230993275,495
R-4575,Branded,98713.0,5.0,23.700501253132835,5
AI-0306,Generic,88750.75,2.0,37.5,1
AI-0256,Generic,13741069.0,364.0,36.843068791690385,113
AI-1260,Generic,27934793.715,4564.0,34.95210372340697,1700
AI-1358,Generic,50000.5,1.0,37.5,1
AI-0645,Generic,1661930.27,498.5,31.54281088224965,298
R-1553,Branded,35642.0,6.0,32.007407407407406,3
R-0607,Branded,5017478.08,2596.0,31.274968332689184,423
AI-1108,Generic,84672.0,6.0,20.0,1
R-2114,Branded,1113823.75,195.0,34.498936735778834,11
AI-1362,Generic,1880947.635,363.0,36.150358087649906,78
R-1057,Branded,1741442.25,303.0,28.478483847251855,25
R-0360,Branded,215691.0,24.0,26.50113830392715,2
R-1475,Branded,6730947.455,211.0,33.34410587370192,64
AI-0956,Generic,53416.25,116.0,31.79047619047619,15
R-0259,Branded,100003.75,10.0,37.5,1
R-1999,Branded,2555856.125,51.0,34.80316339869281,51
R-5079,Branded,7441500.0,34.0,33.57142857142857,14
R-2117,Branded,2215372.38,56.0,32.00027854449188,56
R-2295,Branded,18900129.855,289.0,32.91335739474511,289
R-4605,Branded,65131.4,1.0,-11.000792544614795,1
AI-1033,Generic,3055635.5999999996,62.0,33.78563295925996,35
R-3325,Branded,92744.0,1.0,37.500370644922164,1
R-1474,Branded,22385.4552,20.0,18.44156190476191,1
AI-0803,Generic,4206205.65,3534.0,32.49929038705396,131
R-4502,Branded,487576.0,5.0,36.400275862068966,5
R-2718,Branded,170136.0,30.0,34.755980861244026,2
R-0022,Branded,305229.6,511.0,35.523217982845324,23
AI-0903,Generic,99391601.57999988,3538.0,34.617643742925644,3412
R-3154,Branded,2466200.0,180.0,37.00561797752809,178
R-4333,Branded,2403669.75,140.0,41.40589909371956,131
R-4838,Branded,6700321.0,36.0,37.347363210793496,36
R-1422,Branded,38999.4,1.0,32.00000000000001,1
R-1866,Branded,566599.0,344.0,22.56912442396313,14
R-0654,Branded,176194.56,148.0,30.765665938864622,120
R-4667,Branded,123354.0,15.0,32.00000000000001,1
R-3199,Branded,4799850.0,78.0,34.82051282051282,78
R-1260,Branded,158470.0,60.0,33.380102040816325,4
R-3943,Branded,300772.25,10.0,35.30015744489429,10
R-1072,Branded,2317.115,27.0,30.104477611940297,6
AI-1541,Generic,2377309.5,4891.0,12.692179921599893,173
R-0106,Branded,29911.0,165.0,35.66778900112234,33
R-3244,Branded,83922832.5,195.0,36.8971708096438,73
AI-1187,Generic,241605973.36500007,36007.0,36.51793602591048,12176
R-2626,Branded,498290.0,120.0,33.83306751727804,6
R-2471,Branded,119790.0,4.0,36.125,4
AI-1137,Generic,10355690.66,830.0,33.216852963549634,265
R-4820,Branded,3465000.0,2.0,10.0,2
R-1280,Branded,5653446.6,475.61999999999887,36.40848065748193,712
R-4632,Branded,228594.5,5.0,37.500451127819545,5
AI-0580,Generic,53211.0,366.0,30.99232456140351,8
R-0720,Branded,129952350.0,571.0,35.455128205128204,234
R-3718,Branded,176261.5,5.0,37.500335210512205,4
AI-1423,Generic,203314.175,36.0,30.32196843157626,27
R-2098,Branded,125106.0,26.0,24.664099272571672,3
R-0821,Branded,151154.0,2.0,32.000698628940704,1
AI-0742,Generic,833489.2,366.0,34.84701313899675,55
R-1283,Branded,76718.5,112.0,37.155263157894744,38
R-0780,Branded,11250.0,3.0,37.51375137513752,2
R-4760,Branded,11124.52,8.0,26.519366197183096,2
AI-0596,Generic,368928.61,2258.0,34.81740614334471,293
R-0074,Branded,1827331.64,8216.0,35.97596746447356,1290
R-2485,Branded,1147855.9,129.0,30.998829039812644,11
R-3193,Branded,39157.8,5.0,32.00000000000001,1
R-1444,Branded,347335.89999999997,185.0,34.95358896422726,13
R-5092,Branded,877.0,10.0,32.323232323232325,3
R-2837,Branded,33120.0,5.0,32.00478278198485,1
R-3286,Branded,1263240.0,21.0,36.714285714285715,21
R-0234,Branded,137053.14,96.0,27.29288175218408,14
R-0617,Branded,96645095.25,7189.0,34.84820697585644,3015
R-5033,Branded,209480.0,10.0,20.011458034947008,1
R-0125,Branded,741813.5,67.0,37.504139758238125,6
R-3200,Branded,371875.0,16.0,35.9375,8
R-3812,Branded,326877.8,12.2,32.785368128064206,14
R-2251,Branded,7150.0,1.0,37.5,1
R-4325,Branded,13750.0,1.0,37.5,1
R-1693,Branded,1520599.1,281.0,28.32955669662233,12
R-5330,Branded,56719.0,1.0,37.50060606060606,1
R-0236,Branded,55200.0,1.0,32.000573915538766,1
R-2523,Branded,314653.625,13.0,37.5,3
R-4994,Branded,1036058.0,3.0,16.673198198198197,3
R-1225,Branded,67408.0,182.0,36.54092071611253,23
R-2353,Branded,235199.77920000002,60.0,19.987643709825534,1
R-2054,Branded,359284.48212,2359.0,32.93804835105181,489
R-5122,Branded,129800.0,1.0,10.0,1
R-0815,Branded,3356045.0,71.0,34.401408450704224,71
R-0282,Branded,40478.55,627.0,37.29729034470931,119
R-4938,Branded,4686414.0,153.0,17.278222194424462,153
R-0706,Branded,121000.0,20.0,21.0,1
AI-0463,Generic,15259891.910000002,1729.0,34.587623301449945,834
AI-1395,Generic,3506156.5,34.0,37.5,1
R-1508,Branded,530575.03,45.0,25.000776031409362,22
AI-1160,Generic,809174.0,5.0,31.99978974480275,3
AI-1456,Generic,35781151.5,539.0,36.63452558433966,274
R-0651,Branded,461699.505,3808.25,36.02692164242368,339
R-0332,Branded,996183.5,13.0,28.333043478260873,3
AI-0097,Generic,19093258.164999995,100113.0,34.54985510804827,4614
AI-0098,Generic,276947674.2,5619.0,37.35751350704891,193
R-4782,Branded,28530.0,29.0,36.666666666666664,15
AI-1311,Generic,202945003.75999987,923.0,32.6885359287076,873
R-3780,Branded,287500.0,2.0,25.0,1
AI-0524,Generic,711031.5,78.0,37.079525737420454,78
R-4920,Branded,760320.0,90.0,17.333333333333332,3
R-4997,Branded,678150.0,262.0,29.344827586206897,29
R-2423,Branded,153835.68,48.0,31.997409326424872,4
R-1027,Branded,68003192.25,250.0,31.94648277395129,103
R-2144,Branded,307196.0,965.0,36.997344679909475,98
R-0880,Branded,1251.25,14.0,37.5,1
R-0828,Branded,96954965.055,1861.0,36.21340815681702,1017
AI-0553,Generic,6292660.335,1654.0,35.38872454368045,755
R-1204,Branded,1565939.5500000007,19925.0,32.8966462742504,1344
R-3150,Branded,220068.75,15.0,37.5,1
R-4998,Branded,168461.0,29.0,37.49112426035503,11
R-2883,Branded,94374.5,1.0,37.5,1
R-0008,Branded,1673256.32,313.0,34.16539782675517,38
R-0130,Branded,1002452.75,41.0,33.963710065583705,14
AI-0957,Generic,47033356.51,26927.0,32.272291630946725,649
AI-0874,Generic,3298709.875,248.0,36.27956881924344,86
R-4915,Branded,220000.0,36.0,37.5,3
R-1227,Branded,2283795.75,384.0,36.57938402712515,198
R-3880,Branded,785431.25,164.0,35.55180128234694,163
R-1695,Branded,3778265.6,381.0,35.72435077337152,31
R-2844,Branded,471042.0,30.0,31.999999999999996,1
R-2079,Branded,12356058.300000006,967.0,33.6516298631515,957
R-2899,Branded,763537.5,18.95,34.75,22
R-3165,Branded,2402400.0,60.0,36.66101694915254,59
R-4941,Branded,73811.0,2.0,15.50018559762435,2
AI-1196,Generic,128597.81999999999,22.5,26.337560071796656,19
AI-0156,Generic,36895739.970000006,43989.0,42.708830312630205,2960
AI-0653,Generic,7915885.075,2682.0,34.37307272292178,111
R-3026,Branded,301954.0,10.0,34.20177777777778,10
AI-1183,Generic,17947482.4,2094.0,34.43693969367163,76
R-3703,Branded,49500.0,1.0,37.5,1
AI-1281,Generic,21396104.75,1208.0,34.34678264819692,44
R-5100,Branded,119750.0,1.0,37.499856471966105,1
R-4932,Branded,1639848.0,400.0,9.696923540592914,6
R-4537,Branded,881254.0,16.0,34.75,16
AI-1150,Generic,9405020.0,2542.0,34.412135417705805,143
R-1166,Branded,2524556.0,218.0,36.32894910773298,89
AI-0448,Generic,918584.5619999999,1801.0,34.26476683937825,169
AI-0323,Generic,4305689.0,337.0,34.22316593641164,69
AI-0162,Generic,2108928.0,2796.0,26.06788079470199,302
R-0786,Branded,200130.0,105.0,37.51803751803752,3
R-0696,Branded,6514608.0,328.0,35.66,300
R-2796,Branded,611208.0,14.0,37.10682445581876,14
AI-1394,Generic,13329985.65,3724.0,33.933501093033556,447
R-3935,Branded,29201.625,3.0,37.50353157225597,3
AI-0231,Generic,262721.0,8.0,32.68737373737373,8
R-1927,Branded,6249.9999375,1.0,37.5,1
R-2212,Branded,13079572.7,37.0,35.56758394400337,37
R-1877,Branded,81850.0,70.0,36.44186046511628,5
AI-0161,Generic,2169264.9850000003,344.0,22.647957935397226,65
AI-0567,Generic,2432849.375,2044.0,40.84837715726258,110
R-0556,Branded,121000.0,8.0,37.5,1
R-5066,Branded,6712200.0,14.0,33.17857142857143,14
R-4495,Branded,3296613.0,145.0,36.16394232400339,131
AI-0241,Generic,10694098.467500001,44727.5,31.767436505929716,6526
R-4709,Branded,320824.0,14.0,20.998996779133005,1
R-1787,Branded,74277.5,4.0,37.5,1
R-4703,Branded,51037.8,1.0,32.00000000000001,1
R-4648,Branded,2836575.75,80.0,34.25632775119617,80
R-1564,Branded,903367.0,63.0,37.50116063138347,4
AI-1569,Generic,1359450.0,123.0,34.897002288838024,55
AI-1324,Generic,137048471.845,96.0,34.724640579071874,69
AI-0950,Generic,315174.35,2241.0,36.39162347686242,201
R-1846,Branded,86019.175,21.0,34.75,2
R-2032,Branded,10409.0,26.0,28.91666666666667,4
R-0277,Branded,38142.5,3.0,34.75,2
R-0637,Branded,128558.0,16.0,37.52161403187063,9
R-1354,Branded,632970.0,30.0,32.000750750750754,1
R-2735,Branded,1801224.0,218.0,31.900799999999997,10
AI-0441,Generic,149660.0,144.0,28.7925,20
AI-0137,Generic,11088679.075,67.0,26.441144407628748,67
R-0137,Branded,7663870.950000001,36947.0,35.426628235282145,3370
R-3884,Branded,1248834.75,275.0,35.92412123954867,273
R-5062,Branded,1090320.0,7.0,32.0,7
AI-0159,Generic,30412676.0,11.0,37.49999886826854,11
R-0743,Branded,2613411.5600000005,2719.5,31.905808919751134,274
AI-0429,Generic,7494759.68,329.0,32.3176579247904,317
AI-1050,Generic,96817.5,11.0,33.666666666666664,6
R-4929,Branded,29725690.875,4911.0,15.441523084584716,499
AI-0929,Generic,99360.0,9.0,22.666666666666668,9
R-0278,Branded,15599.76,1.0,32.0,1
R-2540,Branded,747735.5,123.0,35.61631944444444,32
R-1267,Branded,9727397.309999999,2842.5,34.009534653926416,308
R-0352,Branded,1322494.22,56.0,33.833564173591874,6
R-4883,Branded,1089701.6,35.0,20.214415338705848,35
AI-1548,Generic,646600.0,54.0,32.69010167041186,21
AI-1529,Generic,27200122.45,4788.0,25.59718665832102,232
R-0245,Branded,507422.0,7.0,32.91597567716971,6
AI-1419,Generic,4844000.0,38.0,27.473684210526315,38
AI-0812,Generic,156837296.72500008,1098.0,32.65529480192586,564
AI-1471,Generic,791701.3600000001,79.0,28.015889158874202,75
AI-0792,Generic,13695378.25,202.0,36.62593186997922,111
AI-1046,Generic,27537149.625,492.0,37.45105048853827,180
R-3375,Branded,1212200.0,10.0,30.428571428571427,7
R-5182,Branded,3953936.68,142.0,35.834062671555955,142
AI-0847,Generic,39187.5,72.0,35.0,7
R-1082,Branded,9387596.0,1441.0,29.94017316017316,210
R-0741,Branded,202876.30000000002,92.0,36.0,11
R-3844,Branded,431.25,1.0,25.0,1
R-2228,Branded,1773835.25,66.0,34.050000000000004,66
R-5099,Branded,12076185.0,832.0,35.65469936761805,143
R-2522,Branded,38808.0,1.0,32.0,1
R-0652,Branded,71573680.04091999,7958.0,57.996606768570324,331
R-4237,Branded,58884.0,2.0,37.498538011695906,2
R-2119,Branded,1539588.0,834.0,37.101252656808214,27
R-4717,Branded,5778850.0,11.0,33.22222222222222,9
R-1030,Branded,343706.0,4.0,27.875,4
R-2282,Branded,1301496.0,546.0,27.864275780305956,23
R-1589,Branded,585141.5599999999,28.0,26.50129101328799,2
R-4880,Branded,8500.25,1.0,37.5,1
R-1919,Branded,8497892.7312,1134.0,28.413226700680273,8
R-4370,Branded,298269.0,5.0,34.19949006824167,5
AI-0632,Generic,403650.0,3.0,26.499567522846075,1
R-0043,Branded,346837.0,16.0,35.6701030927835,3
R-0812,Branded,151737.08000000002,113.0,36.0,11
R-4747,Branded,2306304.0,42.0,31.476190476190474,42
R-0417,Branded,318516.0,2.0,32.0,1
AI-0480,Generic,1653198.0,16302.0,34.950232388114244,491
AI-0552,Generic,606782.97,160.0,34.98666876671317,123
R-5034,Branded,154940.0,20.0,20.015491866769946,1
AI-0339,Generic,9739541.264999997,5144.0,34.38145504394563,1723
R-2870,Branded,653538.4,96.0,32.47690851308405,23
R-1523,Branded,414727.5,31.0,34.078023920682334,25
AI-1054,Generic,2609681.1799999997,44.0,33.420878953881335,19
R-1263,Branded,2844985.0,56.0,33.910714285714285,56
AI-0989,Generic,433882.325,168.0,37.25514253320377,168
R-5292,Branded,265200.0,120.0,37.52333540759179,4
R-1935,Branded,74403.0,7.0,32.004470938897164,1
R-0517,Branded,2846646.76,327.0,34.7551179871855,16
R-0917,Branded,1042452.8,8150.0,37.62962425999768,445
R-1656,Branded,41828.0,1.0,31.999495077000756,1
AI-0025,Generic,2361704.445,5753.0,32.51089667630587,255
R-0963,Branded,8033.25015,6.0,37.48716632443532,2
R-1613,Branded,1963897.75,50.0,37.0414861881988,12
AI-0129,Generic,3823619.85,29.0,29.499833367540397,29
AI-1415,Generic,20990672.950000003,224.0,35.09997094360543,220
R-1403,Branded,27390.0,1.0,32.0,1
R-0978,Branded,23240.0,20.0,32.04545454545455,1
R-0131,Branded,4833279.0,11.0,37.4998435329019,11
R-3408,Branded,114180.0,7.0,36.583333333333336,6
AI-0922,Generic,2222174.55,77.0,31.66733507501451,12
AI-1540,Generic,6910294.75,1838.0,22.19065254455382,72
AI-1556,Generic,4808184.0,897.0,20.458229845961863,148
R-1744,Branded,112860.0,15.0,32.0,1
R-4539,Branded,132663.625,94.0,35.47232298618226,49
R-2022,Branded,92256.48000000001,61.0,34.606366770462635,20
R-3164,Branded,605880.0,124.0,35.473684210526315,19
R-1052,Branded,1695735.0,8.0,33.3125,8
AI-0174,Generic,6279804.33,167.0,34.5281696979953,65
R-1108,Branded,1448051.5,63.0,35.74032538578151,61
AI-0687,Generic,594511.125,224.0,35.73843513026095,23
R-4959,Branded,258000.0,1.0,10.00021317870771,1
R-4859,Branded,445192.0,98.0,10.000000000000002,3
AI-1019,Generic,6190995.649999999,3514.0,35.06641143919827,701
R-2047,Branded,815022.67,62.5,30.949713659502255,68
R-1657,Branded,139334.0,86.0,25.556618819776713,6
R-0806,Branded,6549681.600000001,360.0,32.000000000000014,4
AI-0557,Generic,88924.525,1398.0,28.65078707539354,71
R-0117,Branded,1655547.625,46.0,32.71787324041328,46
R-0671,Branded,17503.75,10.0,37.5,1
AI-1538,Generic,11476010.1,837.0,28.288860978383976,118
R-1039,Branded,568942.75,63.0,33.10043466449334,5
AI-0051,Generic,23037996.435000002,10262.0,32.02197920132404,592
R-4638,Branded,117316.32,2.0,32.00000000000001,2
R-1940,Branded,34980.0,3.0,21.00456621004566,1
R-3250,Branded,174240.0,8.0,34.75,2
R-4676,Branded,23760.0,1.0,32.0,1
R-4022,Branded,2036.25,1.0,25.0,1
R-4675,Branded,1663874.68,32.0,32.57888581101877,19
AI-1473,Generic,939558.205,2492.0,41.20517023377401,455
R-4522,Branded,2906874.0,252.0,32.000026377964396,15
R-2405,Branded,20914.0,1.0,31.999495077000756,1
AI-0280,Generic,350633.25,74.0,34.747142857142855,10
R-0315,Branded,15569.0,23.0,35.71666666666666,6
R-3729,Branded,27001.0,1.0,32.001955512099734,1
R-4758,Branded,956596.0,14.0,35.14297016274865,14
R-3167,Branded,30611.675,76.0,40.14406162572337,9
R-2788,Branded,127400.0,2.0,34.749222600638845,2
R-4645,Branded,106170.0,30.0,20.99145299145299,1
R-2467,Branded,271851.85,1805.0,47.98771409805309,179
AI-0737,Generic,517216.0,1337.0,34.98199062233588,138
R-2536,Branded,449349.25,14.0,35.666315789473686,3
R-5288,Branded,23240.0,140.0,9.933774834437086,31
R-2533,Branded,58445.5,17.0,37.516666666666666,6
R-2231,Branded,56760.0,1.0,32.0,1
AI-0791,Generic,5982361.465,8364.0,35.1755300368294,1274
R-1794,Branded,881439.8700000001,240.0,35.85516232549785,125
AI-1218,Generic,57600.0,120.0,20.0,4
AI-0356,Generic,59770.5,151.0,31.833333333333332,12
R-1476,Branded,45899.998980000004,21.0,34.75000000000001,2
AI-0255,Generic,15925578.85000003,46793.0,34.1587966246065,6338
AI-0897,Generic,54280.0,4.0,29.250404800457186,4
AI-0410,Generic,3958681.445,633.0,36.406832079168915,214
R-0359,Branded,734962.0,28.0,33.37302582100777,4
R-0317,Branded,323304.42,113.0,27.40132434149441,17
R-5311,Branded,1589.0,7.0,37.57575757575757,3
R-3237,Branded,3620400.0,56.0,37.50053171125952,2
R-0800,Branded,42566.04,3.0,32.0,1
